2017-07-12T09:02:14.000Z,DEBUG,UsersCache,purge-Wed Jul 12 09:02:14 PDT 2017,DESKTOP-ULHBG2D
2017-07-12T09:02:14.000Z,INFO,somethingRemoteServiceServlet,106098-Finished 'LoginService.getLoggedUser' in 0 sec.,DESKTOP-ULHBG2D
2017-07-12T09:02:16.000Z,DEBUG,TokenRequiredPolicy,Checking token,DESKTOP-ULHBG2D
2017-07-12T09:02:16.000Z,DEBUG,somethingRemoteServiceServlet,106101-Starting 'JobServerService.getJobServersAndEsbServers,DESKTOP-ULHBG2D
2017-07-12T09:02:16.000Z,INFO,somethingRemoteServiceServlet,106101-Finished 'JobServerService.getJobServersAndEsbServers' in 0 sec.,DESKTOP-ULHBG2D
2017-07-12T09:02:18.000Z,DEBUG,TokenRequiredPolicy,Checking token,DESKTOP-ULHBG2D
2017-07-12T09:02:18.000Z,DEBUG,somethingRemoteServiceServlet,106102-Starting 'JobServerService.getTimeZones,DESKTOP-ULHBG2D
2017-07-12T09:02:18.000Z,INFO,somethingRemoteServiceServlet,106102-Finished 'JobServerService.getTimeZones' in 0 sec.,DESKTOP-ULHBG2D
2017-07-12T09:02:23.000Z,DEBUG,somethingRemoteServiceServlet,106103-Starting 'LoginService.getLoggedUser,DESKTOP-ULHBG2D
2017-07-12T09:02:23.000Z,DEBUG,somethingRemoteServiceServlet,106104-Starting 'ServerMsgService.getIdMessages,DESKTOP-ULHBG2D
2017-07-12T09:02:23.000Z,INFO,somethingRemoteServiceServlet,106104-Finished 'ServerMsgService.getIdMessages' in 0 sec.,DESKTOP-ULHBG2D
2017-07-12T09:02:24.000Z,DEBUG,somethingRemoteServiceServlet,106105-Starting 'ServerMsgService.getMessageByListId,DESKTOP-ULHBG2D
2017-07-12T09:02:24.000Z,INFO,somethingRemoteServiceServlet,106105-Finished 'ServerMsgService.getMessageByListId' in 0 sec.,DESKTOP-ULHBG2D
2017-07-12T09:02:24.000Z,DEBUG,UsersCache,ping-10-Wed Jul 12 09:02:24 PDT 2017,DESKTOP-ULHBG2D
2017-07-12T09:02:24.000Z,DEBUG,UsersCache,purge-Wed Jul 12 09:02:24 PDT 2017,DESKTOP-ULHBG2D
2017-07-12T09:02:24.000Z,INFO,somethingRemoteServiceServlet,106103-Finished 'LoginService.getLoggedUser' in 0 sec.,DESKTOP-ULHBG2D
2017-07-12T09:02:30.000Z,DEBUG,TokenRequiredPolicy,Checking token,DESKTOP-ULHBG2D
2017-07-12T09:02:30.000Z,DEBUG,somethingRemoteServiceServlet,106106-Starting 'JobServerService.saveJobServer,DESKTOP-ULHBG2D
2017-07-12T09:02:30.000Z,INFO,somethingRemoteServiceServlet,106106-Finished 'JobServerService.saveJobServer' in 0 sec.,DESKTOP-ULHBG2D
2017-07-12T09:02:30.000Z,DEBUG,JMXClient,nb JMXClient: 21,DESKTOP-ULHBG2D
2017-07-12T09:02:30.000Z,INFO,JMXClient,Connecting a JMX connector (21) for URL: service:jmx:jmxmp://localhost:8888,DESKTOP-ULHBG2D
2017-07-12T09:02:30.000Z,DEBUG,TokenRequiredPolicy,Checking token,DESKTOP-ULHBG2D
